soc_id,EA001,EA002,EA003,EA004,EA005,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA032,EA033,EA037,EA039,EA040,EA041,EA042,EA043,EA044,EA051,EA054,EA055,EA062,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA076,EA079,EA080,EA081,EA082,EA083,EA201,EA202,AnnualMeanTemperature,MonthlyMeanPrecipitation,PrecipitationConstancy,PrecipitationPredictability,TemperatureConstancy,TemperaturePredictability
Eb1,0.0,1.0,0.0,8.0,1.0,1.0,7.0,7.0,6.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,5.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,6.0,2.0,,2.0,3.0,4.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,4.0,9.0,1.0,9.0,4.0,2.0,,,7.0,2.0,2.0,6.0,2.0,6.0,2.0,,7.610945212,30907.34359,0.565375795,0.608834793,0.209574559,0.526184076
Eb2,0.0,0.0,1.0,3.0,6.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,1.0,3.0,15.0,9.0,,5.0,6.0,6.0,3.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,4.0,9.0,,,3.0,3.0,1.0,1.0,7.0,5.0,2.0,9.0,,8.0,2.0,55000.0,-0.156773146,44400.6119,0.427227401,0.663032602,0.286870742,0.642236956
Eb3,0.0,1.0,0.0,8.0,1.0,1.0,7.0,6.0,1.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,3.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,6.0,2.0,,2.0,3.0,4.0,1.0,3.0,7.0,2.0,4.0,7.0,1.0,1.0,1.0,3.0,9.0,9.0,4.0,9.0,1.0,9.0,4.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,4.0,6.0,2.0,,-2.986826334,26098.48358,0.541105717,0.636033957,0.216911486,0.564395758
Eb4,0.0,1.0,0.0,3.0,6.0,1.0,8.0,7.0,1.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,5.0,5.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,5.0,,,,,,,,,,9.0,1.0,,,,,,,1.0,9.0,1.0,9.0,1.0,,7.0,5.0,7.0,5.0,3.0,9.0,,8.0,2.0,,0.31815044,54576.20999,0.358107946,0.60269032,0.204025418,0.573104589
Eb5,0.0,0.0,0.0,4.0,6.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,,,5.0,3.0,1.0,1.0,9.0,9.0,3.0,3.0,4.0,2.0,7.0,6.0,6.0,7.0,4.0,4.0,10.0,3.0,7.0,2.0,7.0,1.0,,,,,,,4.0,9.0,,,3.0,2.0,,,,5.0,2.0,9.0,,,2.0,800000.0,17.58663315,9019.875271,0.249277771,0.446570108,0.25283266,0.570575548
Eb6,0.0,2.0,0.0,7.0,1.0,1.0,8.0,8.0,2.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,3.0,3.0,15.0,9.0,8.0,,,,,,,,,,4.0,1.0,,,,,,,4.0,9.0,,,3.0,,,,,2.0,2.0,6.0,4.0,6.0,2.0,300000.0,-1.361441369,39014.93896,0.505887485,0.717425368,0.206856252,0.548129557
Eb7,0.0,1.0,0.0,8.0,1.0,1.0,8.0,8.0,1.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,3.0,1.0,1.0,9.0,9.0,3.0,3.0,15.0,9.0,6.0,2.0,,3.0,3.0,3.0,1.0,3.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,9.0,9.0,4.0,2.0,1.0,9.0,4.0,2.0,,,,5.0,2.0,9.0,,11.0,2.0,2300.0,2.802726214,55745.6935,0.349430586,0.596450229,0.236791436,0.598792115
Eb8,0.0,1.0,2.0,5.0,2.0,1.0,7.0,7.0,6.0,8.0,1.0,8.0,9.0,11.0,,,5.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,8.0,1.0,6.0,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,16750.0,13.98627587,15751.19283,0.385649296,0.516591538,0.249565551,0.567326854
Ec1,2.0,3.0,5.0,0.0,0.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,6.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,3.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,2.0,7.0,5.0,1.0,3.0,7.0,9.0,2.0,,-3.29322576,53529.81596,0.551686101,0.636441967,0.190103093,0.532602438
Ec10,0.0,3.0,4.0,3.0,0.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,1.0,9.0,,9.0,10.0,2.0,9.0,1.0,9.0,3.0,2.0,,,4.0,2.0,2.0,11.0,4.0,4.0,2.0,17000.0,-3.543457333,45671.85707,0.635322072,0.683153304,0.156765425,0.439986227
Ec11,0.0,2.0,4.0,4.0,0.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,,,5.0,5.0,1.0,1.0,9.0,9.0,,,,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,9.0,1.0,9.0,10.0,9.0,9.0,2.0,9.0,1.0,9.0,1.0,1.0,,,,2.0,2.0,11.0,4.0,5.0,2.0,6000.0,-1.619591672,47072.41292,0.648681451,0.688025004,0.168888453,0.476701049
Ec2,1.0,2.0,2.0,4.0,1.0,4.0,2.0,7.0,5.0,9.0,1.0,8.0,9.0,11.0,6.0,1.0,5.0,5.0,1.0,1.0,9.0,9.0,13.0,2.0,15.0,9.0,7.0,2.0,6.0,2.0,3.0,3.0,1.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,6.0,3.0,9.0,9.0,2.0,9.0,1.0,9.0,3.0,2.0,6.0,5.0,7.0,5.0,1.0,11.0,9.0,9.0,1.0,245000.0,-12.31637017,27199.93796,0.566555855,0.640606273,0.132640603,0.48714264
Ec3,0.0,2.0,3.0,5.0,0.0,2.0,8.0,6.0,5.0,9.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,10.0,1.0,15.0,9.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,6.0,1.0,1.0,9.0,3.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,2.0,5.0,5.0,7.0,2.0,2.0,5.0,4.0,5.0,1.0,9000.0,-12.53404682,43569.91725,0.58314036,0.624014115,0.194116371,0.458613983
Ec4,0.0,3.0,3.0,4.0,0.0,1.0,7.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,5.0,5.0,1.0,1.0,9.0,9.0,13.0,2.0,13.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,1.0,1.0,,,,2.0,2.0,11.0,4.0,8.0,2.0,,-9.23623532,36216.25315,0.623974114,0.672411117,0.150243716,0.428426444
Ec5,1.0,1.0,5.0,3.0,0.0,2.0,8.0,8.0,2.0,9.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,12.0,5.0,15.0,9.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,1.0,9.0,3.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,2.0,4.0,5.0,7.0,4.0,1.0,3.0,7.0,9.0,1.0,7500.0,-9.890587823,49185.35932,0.593247409,0.647261972,0.18720165,0.476301123
Ec6,1.0,5.0,4.0,0.0,0.0,2.0,5.0,6.0,2.0,9.0,2.0,11.0,1.0,10.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,12.0,5.0,15.0,9.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,2.0,2.0,4.0,5.0,7.0,2.0,2.0,11.0,4.0,8.0,1.0,,-16.26371541,22406.55923,0.555733438,0.633963352,0.159053404,0.480216031
Ec7,2.0,3.0,4.0,0.0,1.0,6.0,8.0,2.0,2.0,12.0,2.0,12.0,3.0,9.0,1.0,9.0,1.0,1.0,3.0,3.0,9.0,9.0,13.0,2.0,15.0,9.0,2.0,3.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,1.0,5.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,5.0,2.0,8.0,8.0,8.0,2.0,15500.0,6.219941553,94917.25083,0.619688104,0.692827701,0.269607407,0.602702499
Ec8,0.0,3.0,6.0,1.0,0.0,1.0,8.0,1.0,1.0,10.0,1.0,10.0,2.0,6.0,,,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,,1.0,9.0,,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,9.0,9.0,7.0,5.0,1.0,3.0,7.0,9.0,2.0,1300.0,-5.140265806,50444.8893,0.640198133,0.680544049,0.153889444,0.456908231
Ec9,0.0,3.0,4.0,1.0,2.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,,,4.0,4.0,1.0,1.0,9.0,9.0,3.0,3.0,15.0,9.0,,3.0,6.0,7.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,1.0,6.0,,9.0,9.0,1.0,9.0,1.0,9.0,3.0,3.0,,,,2.0,2.0,4.0,4.0,5.0,2.0,100.0,1.926327279,58223.79021,0.42818461,0.626423761,0.214199385,0.582405813
Ed1,0.0,0.0,2.0,2.0,6.0,6.0,8.0,6.0,1.0,8.0,1.0,8.0,2.0,6.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,3.0,6.0,6.0,7.0,3.0,3.0,1.0,3.0,7.0,1.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,5.0,9.0,2.0,9.0,4.0,2.0,4.0,5.0,7.0,5.0,3.0,3.0,9.0,8.0,2.0,200.0,-2.458942668,85202.63962,0.398669046,0.719978259,0.302819459,0.654858182
Ed10,0.0,0.0,1.0,2.0,7.0,7.0,8.0,7.0,1.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,13.0,2.0,15.0,9.0,2.0,5.0,5.0,7.0,4.0,5.0,1.0,3.0,7.0,1.0,7.0,1.0,1.0,9.0,4.0,3.0,10.0,9.0,5.0,9.0,1.0,9.0,,,3.0,5.0,7.0,5.0,2.0,,,,2.0,,11.99241901,73714.84474,0.295228333,0.493192614,0.257374814,0.618389052
Ed13,0.0,0.0,2.0,1.0,7.0,6.0,8.0,6.0,1.0,8.0,1.0,8.0,2.0,6.0,,,4.0,1.0,1.0,1.0,9.0,9.0,,,,,3.0,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,21000.0,23.48587383,132604.2032,0.541840239,0.586254773,0.471538121,0.742381033
Ed14,0.0,1.0,1.0,1.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,3.0,9.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,,,,,,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,18.51518688,113922.7492,0.407501111,0.60873816,0.39999918,0.692923469
Ed15a,0.0,0.0,1.0,1.0,8.0,6.0,8.0,6.0,1.0,8.0,1.0,8.0,2.0,6.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,,,,,3.0,,,,,,,,,,9.0,6.0,,,,,,,,,,,,,,,,,,,,,2.0,52000.0,23.60038067,121141.8709,0.522703015,0.565452264,0.466493423,0.743293582
Ed15b,0.0,0.0,1.0,1.0,8.0,7.0,8.0,1.0,1.0,6.0,2.0,6.0,1.0,8.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,1.0,3.0,3.0,3.0,4.0,6.0,6.0,7.0,3.0,5.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,9.0,2.0,3.0,10.0,9.0,5.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,7.0,5.0,2.0,3.0,8.0,11.0,2.0,,14.89429738,124585.9307,0.465052994,0.590632379,0.300551424,0.648173542
Ed16,0.0,0.0,0.0,2.0,8.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,13.0,2.0,15.0,9.0,4.0,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,20.61387649,116010.0507,0.425489008,0.581774051,0.398632539,0.703959049
Ed2,0.0,1.0,0.0,3.0,6.0,1.0,8.0,2.0,2.0,7.0,1.0,8.0,9.0,11.0,6.0,1.0,5.0,5.0,1.0,1.0,9.0,9.0,1.0,3.0,2.0,2.0,2.0,5.0,6.0,7.0,3.0,1.0,1.0,3.0,7.0,1.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,4.0,9.0,,,4.0,3.0,1.0,1.0,7.0,5.0,2.0,,,3.0,1.0,,8.384560681,192218.8512,0.446170192,0.713142443,0.344040324,0.671969975
Ed3,0.0,0.0,1.0,2.0,7.0,1.0,5.0,8.0,1.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,1.0,3.0,15.0,9.0,5.0,5.0,6.0,7.0,4.0,,1.0,3.0,7.0,1.0,7.0,1.0,1.0,9.0,2.0,3.0,10.0,9.0,2.0,9.0,1.0,9.0,2.0,2.0,6.0,5.0,7.0,5.0,2.0,9.0,,3.0,2.0,,3.622564061,58708.59677,0.359533172,0.60528414,0.217044162,0.589153119
Ed4,0.0,1.0,1.0,2.0,6.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,4.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,4.0,6.0,6.0,6.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0,7.0,1.0,1.0,2.0,3.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,3.0,5.0,7.0,5.0,3.0,3.0,8.0,11.0,2.0,2500000.0,14.24339188,108771.1885,0.455112915,0.621900537,0.356156648,0.673164727
Ed5,0.0,0.0,0.0,1.0,9.0,4.0,8.0,6.0,1.0,10.0,1.0,10.0,2.0,6.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,13.0,2.0,15.0,9.0,3.0,6.0,6.0,8.0,2.0,5.0,1.0,3.0,7.0,2.0,7.0,6.0,7.0,9.0,1.0,4.0,10.0,9.0,5.0,9.0,2.0,9.0,1.0,1.0,6.0,5.0,7.0,5.0,2.0,3.0,9.0,8.0,2.0,80000000.0,14.0120186,151061.0361,0.576548504,0.671378257,0.346521973,0.701081148
Ed6,0.0,0.0,1.0,2.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,1.0,9.0,4.0,3.0,1.0,1.0,9.0,9.0,3.0,3.0,15.0,9.0,4.0,6.0,6.0,7.0,3.0,5.0,1.0,3.0,7.0,1.0,7.0,1.0,1.0,9.0,1.0,3.0,10.0,9.0,5.0,9.0,1.0,9.0,2.0,2.0,3.0,5.0,7.0,5.0,,,,,2.0,600.0,19.40835112,123008.0892,0.445631902,0.584224113,0.391226921,0.704029439
Ed7,0.0,0.0,2.0,2.0,6.0,3.0,7.0,6.0,1.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,1.0,1.0,1.0,2.0,9.0,12.0,5.0,15.0,9.0,3.0,5.0,5.0,7.0,3.0,3.0,1.0,3.0,7.0,1.0,7.0,7.0,1.0,9.0,4.0,3.0,10.0,9.0,4.0,5.0,1.0,9.0,1.0,1.0,6.0,5.0,7.0,5.0,3.0,3.0,9.0,8.0,2.0,517000.0,22.90419936,121415.6808,0.535246506,0.569102948,0.449853749,0.746945579
Ed8,0.0,0.0,1.0,2.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,1.0,9.0,3.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,15.0,9.0,2.0,6.0,6.0,7.0,4.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,9.0,4.0,3.0,10.0,9.0,2.0,9.0,1.0,9.0,1.0,1.0,6.0,5.0,7.0,6.0,3.0,1.0,8.0,11.0,2.0,400000.0,10.86445526,137972.0125,0.479060808,0.63527074,0.421902077,0.741300727
Ed9,0.0,1.0,1.0,1.0,7.0,1.0,8.0,6.0,2.0,7.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,1.0,1.0,1.0,9.0,9.0,,,,,,5.0,6.0,7.0,3.0,3.0,1.0,3.0,7.0,1.0,7.0,1.0,9.0,1.0,3.0,10.0,10.0,9.0,2.0,9.0,1.0,9.0,,,1.0,1.0,7.0,5.0,4.0,3.0,1.0,8.0,1.0,220000.0,24.26604575,107151.1168,0.396918827,0.597489842,0.469915868,0.72726684
Ee1,0.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,10.0,1.0,10.0,2.0,6.0,3.0,9.0,6.0,4.0,1.0,1.0,9.0,9.0,6.0,4.0,15.0,9.0,,3.0,6.0,7.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,2.0,9.0,1.0,9.0,4.0,3.0,9.0,9.0,7.0,5.0,4.0,3.0,8.0,8.0,2.0,,16.8581008,216081.1017,0.355613565,0.587082013,0.428975184,0.739127037
Ee2,0.0,0.0,0.0,4.0,6.0,3.0,7.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,4.0,6.0,6.0,7.0,4.0,2.0,10.0,3.0,7.0,2.0,7.0,1.0,1.0,9.0,4.0,3.0,10.0,9.0,5.0,9.0,2.0,9.0,,,,,,5.0,2.0,6.0,6.0,9.0,2.0,,-10.53533643,53185.10589,0.530803043,0.640347533,0.252471005,0.584314994
Ee3,0.0,1.0,0.0,3.0,6.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,4.0,5.0,6.0,5.0,3.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,9.0,1.0,4.0,10.0,9.0,9.0,2.0,9.0,,,4.0,2.0,1.0,1.0,7.0,5.0,2.0,7.0,8.0,8.0,2.0,25800.0,2.867253677,193285.5531,0.31822807,0.55525507,0.376124929,0.672304759
Ee4,0.0,0.0,0.0,4.0,6.0,7.0,1.0,6.0,7.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,13.0,2.0,15.0,9.0,3.0,6.0,6.0,7.0,3.0,5.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,5.0,9.0,,,3.0,3.0,6.0,5.0,7.0,5.0,2.0,1.0,7.0,9.0,2.0,4000000.0,-4.779496479,55949.12614,0.400075983,0.636666487,0.309468784,0.633268462
Ee5,0.0,1.0,0.0,3.0,6.0,1.0,8.0,8.0,6.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,2.0,5.0,6.0,3.0,3.0,3.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,5.0,3.0,9.0,9.0,4.0,9.0,4.0,9.0,4.0,3.0,,,7.0,5.0,2.0,1.0,7.0,9.0,2.0,,8.222065944,84959.08646,0.398730201,0.471102461,0.289701824,0.611085403
Ee6,0.0,0.0,0.0,5.0,5.0,7.0,8.0,3.0,7.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,12.0,5.0,15.0,9.0,6.0,5.0,6.0,3.0,3.0,3.0,1.0,3.0,7.0,2.0,8.0,1.0,1.0,,3.0,3.0,,9.0,2.0,9.0,2.0,3.0,4.0,2.0,7.0,5.0,7.0,5.0,2.0,1.0,8.0,3.0,2.0,,5.839308934,278598.7207,0.301835189,0.539280838,0.393281327,0.683760968
Ee7,0.0,1.0,1.0,1.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,2.0,6.0,,,4.0,1.0,1.0,1.0,9.0,9.0,,,,,8.0,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,13.61411939,326707.4642,0.277039108,0.531799122,0.435783287,0.725860945
Ee8,0.0,0.0,1.0,2.0,7.0,7.0,8.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,3.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,6.0,4.0,15.0,9.0,,6.0,6.0,6.0,3.0,4.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,,3.0,3.0,,9.0,5.0,9.0,4.0,9.0,3.0,2.0,1.0,1.0,,5.0,2.0,1.0,8.0,8.0,2.0,3000.0,18.40054173,216996.7918,0.234079022,0.464763894,0.379657587,0.684950009
Ef1,0.0,1.0,1.0,1.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,2.0,6.0,6.0,7.0,3.0,2.0,1.0,3.0,7.0,1.0,7.0,1.0,1.0,1.0,4.0,3.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,6.0,2.0,9.0,8.0,8.0,2.0,2500000.0,24.76057981,105748.2567,0.297399345,0.477548825,0.359972493,0.635564127
Ef10,0.0,0.0,0.0,2.0,8.0,1.0,8.0,,,8.0,1.0,8.0,9.0,11.0,,,5.0,5.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,2.0,,,,,,,,,,9.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,24200000.0,25.8110775,89950.90607,0.290349531,0.468818296,0.349230554,0.633981464
Ef11,0.0,0.0,0.0,2.0,8.0,4.0,8.0,6.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,6.0,4.0,1.0,1.0,2.0,9.0,,,,,2.0,6.0,6.0,8.0,4.0,5.0,1.0,3.0,7.0,2.0,7.0,7.0,1.0,9.0,1.0,3.0,10.0,3.0,4.0,3.0,4.0,9.0,1.0,1.0,7.0,5.0,7.0,5.0,2.0,2.0,8.0,8.0,2.0,1400.0,26.00683427,83071.75491,0.261762628,0.446910076,0.33227447,0.632566997
Ef2,0.0,0.0,2.0,2.0,6.0,7.0,1.0,8.0,2.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,3.0,3.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,6.0,6.0,7.0,4.0,5.0,1.0,3.0,7.0,2.0,7.0,7.0,1.0,9.0,2.0,3.0,9.0,9.0,5.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,7.0,6.0,3.0,9.0,8.0,11.0,2.0,,25.86097974,119412.4526,0.312145476,0.502314859,0.398934861,0.655833769
Ef3,0.0,1.0,0.0,3.0,6.0,1.0,8.0,8.0,6.0,8.0,1.0,8.0,9.0,11.0,2.0,9.0,4.0,3.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,,,,,,,,,,9.0,7.0,,,,,,,,,,,,,,,,,,,,,2.0,,25.46283465,46832.90156,0.199332963,0.369937561,0.311230371,0.635637469
Ef4,0.0,1.0,1.0,2.0,6.0,1.0,8.0,4.0,6.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,6.0,4.0,15.0,9.0,5.0,,,,,,,,,,9.0,1.0,,,,,,,4.0,9.0,,,,,3.0,5.0,7.0,5.0,2.0,9.0,8.0,8.0,2.0,523000.0,23.90893577,122780.9171,0.314313279,0.526070575,0.386956518,0.653912548
Ef5,1.0,1.0,1.0,2.0,5.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,2.0,5.0,6.0,5.0,3.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,5.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,7.0,5.0,2.0,2.0,8.0,3.0,2.0,1250000.0,24.69295107,97684.16485,0.169685954,0.437417703,0.393091607,0.667323238
Ef6,0.0,0.0,1.0,2.0,7.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,4.0,9.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,4.0,5.0,6.0,7.0,4.0,2.0,1.0,3.0,7.0,2.0,7.0,1.0,,1.0,3.0,,9.0,9.0,,,4.0,9.0,2.0,2.0,6.0,5.0,7.0,5.0,2.0,2.0,8.0,8.0,2.0,650000.0,23.22339358,112861.5812,0.306577331,0.504172317,0.373622133,0.6555465
Ef7,0.0,0.0,0.0,4.0,6.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,4.0,4.0,1.0,1.0,2.0,9.0,8.0,7.0,15.0,9.0,4.0,5.0,6.0,7.0,4.0,5.0,1.0,3.0,7.0,2.0,7.0,7.0,1.0,9.0,2.0,3.0,10.0,9.0,5.0,9.0,4.0,9.0,1.0,1.0,6.0,5.0,7.0,5.0,2.0,1.0,8.0,8.0,2.0,5000000.0,21.89171116,103721.9202,0.242792039,0.429718714,0.325844659,0.638733952
Ef8,1.0,0.0,1.0,2.0,6.0,1.0,8.0,7.0,2.0,8.0,1.0,8.0,9.0,11.0,3.0,9.0,5.0,1.0,1.0,1.0,9.0,9.0,10.0,1.0,15.0,9.0,2.0,6.0,6.0,7.0,4.0,4.0,4.0,3.0,7.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,9.0,9.0,5.0,9.0,4.0,9.0,,,,,7.0,5.0,3.0,1.0,8.0,8.0,2.0,1900000.0,8.590857697,126518.8766,0.42545238,0.518511766,0.314064899,0.639058807
Ef9,0.0,0.0,1.0,2.0,7.0,1.0,7.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,5.0,9.0,5.0,5.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,1.0,4.0,5.0,6.0,7.0,3.0,4.0,1.0,3.0,7.0,2.0,7.0,1.0,1.0,9.0,4.0,3.0,10.0,9.0,5.0,9.0,4.0,9.0,,,,,7.0,5.0,2.0,,,,2.0,,22.67523275,106930.8819,0.262222547,0.499848435,0.414077422,0.679807046
